"turnover_count","x","y","distance_ball_moved","ball_movement_speed","percent_distance","pass.angle","pressing_count_1","pressing_count_2","pressing_count_3","play_pattern.name","pass.type.name","right_option","front_option","left_option","back_option","player.name","match_id","position_group","team.name","x_end","y_end","xTurnover","predicted_turnover","cv_fold","risk_category","correct_prediction"
1,99.5,30.3,12.38467,8.301016,21.88489,2.241754,1,1,3,"Regular Play","Recovery",0,1,0,1,"Player_3655",3773010,"FB","Team_24",91.8,40,0.460143738719229,0,3,"Non-High Risk",FALSE
0,34.3,44.9,29.66648,14.7745,28.19207,0.9481958,1,1,2,"Regular Play","",1,0,0,1,"Player_9607",3773010,"DM","Team_34",51.6,69,0.280003929604127,0,4,"Non-High Risk",TRUE
1,57.2,76.1,50.93378,16.25378,75.16246,-0.4056652,0,1,1,"Regular Play","",0,1,1,1,"Player_3661",3773010,"ST","Team_34",104,56,0.562876766809636,1,2,"High Risk",TRUE
1,42.8,43.6,42.3987,22.37281,59.04243,0.09685242,0,0,0,"From Keeper","",1,1,1,1,"Player_3502",3773010,"CB","Team_24",85,47.7,0.167788190979723,0,2,"Non-High Risk",FALSE
0,35.1,32.4,11.22943,4.172042,-8.974883,-1.722769,0,1,0,"Regular Play","Recovery",1,1,1,1,"Player_3663",3773010,"CB","Team_34",33.4,21.3,0.0751586119914813,0,4,"Non-High Risk",TRUE
0,33.2,21.5,18.1648,14.35462,-3.907273,-1.077601,0,1,1,"Regular Play","",1,1,0,1,"Player_3627",3773010,"FB","Team_34",41.8,5.5,0.118062960251055,0,5,"Non-High Risk",TRUE
0,36.6,7.6,14.1651,9.192833,-14.07901,-2.884628,0,2,1,"Regular Play","",1,1,0,1,"Player_5111",3773010,"WG","Team_34",22.9,4,0.134010827638358,0,1,"Non-High Risk",TRUE
0,70.1,13.1,4.545327,16.96087,0.6336206,2.449671,0,1,2,"Regular Play","",0,1,0,1,"Player_3505",3773010,"ST","Team_34",66.6,16,0.153323651237578,0,1,"Non-High Risk",TRUE
0,61.7,44.4,7.823682,11.90395,-14.43936,-2.183617,0,0,1,"Regular Play","Recovery",0,1,1,1,"Player_10967",3773010,"WG","Team_34",57.2,38,0.206758842272626,0,4,"Non-High Risk",TRUE
0,57.2,38,5.360037,7.981757,-4.156379,-1.420984,0,1,1,"Regular Play","",1,1,1,1,"Player_3583",3773010,"DM","Team_34",58,32.7,0.024349820163447,0,2,"Non-High Risk",TRUE
0,58,32.7,8.080842,10.95676,4.935567,1.782754,0,1,1,"Regular Play","",1,1,1,1,"Player_9607",3773010,"DM","Team_34",56.3,40.6,0.0255908408644054,0,2,"Non-High Risk",TRUE
0,56.3,40.6,19.68146,17.34782,34.66741,0.6556956,0,1,1,"Regular Play","",1,1,1,1,"Player_3583",3773010,"DM","Team_34",71.9,52.6,0.0776084645074658,0,2,"Non-High Risk",TRUE
0,71.9,52.6,5.85235,11.83397,-11.33525,-1.865526,0,0,2,"Regular Play","",1,1,0,1,"Player_10967",3773010,"WG","Team_34",70.2,47,0.0738452483944884,0,4,"Non-High Risk",TRUE
0,76.2,53.2,21.02784,13.72309,54.53477,0.8358603,0,1,1,"Regular Play","",1,1,1,0,"Player_9607",3773010,"DM","Team_34",90.3,68.8,0.0949785444986039,0,1,"Non-High Risk",TRUE
0,93.1,70.1,11.53776,14.58213,-81.44665,-2.55359,0,1,1,"Regular Play","",0,1,1,1,"Player_4620",3773010,"FB","Team_34",83.5,63.7,0.0845120433111798,0,4,"Non-High Risk",TRUE
0,78.1,62.4,42.81799,16.71025,-133.1158,-2.064738,1,0,2,"Regular Play","",1,1,1,1,"Player_10967",3773010,"WG","Team_34",57.8,24.7,0.0752413533954473,0,1,"Non-High Risk",TRUE
1,57.4,24.7,31.20577,10.46347,-14.37838,-0.9080668,0,1,0,"Regular Play","",1,1,1,1,"Player_3663",3773010,"CB","Team_34",76.6,0.1,0.0603678919970658,0,4,"Non-High Risk",FALSE
0,54.2,60.5,48.41487,21.09794,18.73204,-0.6682894,0,0,1,"From Throw In","",0,1,1,1,"Player_3533",3773010,"AM","Team_24",92.2,30.5,0.422166795141088,0,3,"Non-High Risk",TRUE
0,14.8,47.4,50.61433,18.35241,53.23749,0.06722528,0,2,1,"Regular Play","",0,1,1,1,"Player_10967",3773010,"WG","Team_34",65.3,50.8,0.534794317510074,1,4,"High Risk",FALSE
0,64.4,54.9,9.466784,11.23379,-15.76241,2.59755,0,1,1,"Regular Play","",0,1,1,0,"Player_3505",3773010,"ST","Team_34",56.3,59.8,0.0544670789904408,0,3,"Non-High Risk",TRUE
0,56.3,59.8,52.95366,17.00543,-1.633084,-0.85623,0,0,1,"Regular Play","",0,1,1,0,"Player_10967",3773010,"WG","Team_34",91,19.8,0.277499650453236,0,2,"Non-High Risk",TRUE
0,26.8,16.2,13.66528,12.16065,14.3614,0.8994839,0,0,1,"Regular Play","",1,1,0,1,"Player_3655",3773010,"FB","Team_24",35.3,26.9,0.0555929939894289,0,2,"Non-High Risk",TRUE
0,37,27.3,13.60037,15.06317,15.73693,1.02155,0,0,0,"Regular Play","",1,1,1,1,"Player_3567",3773010,"AM","Team_24",44.1,38.9,0.0277090990983474,0,2,"Non-High Risk",TRUE
0,52.2,42.3,3.206244,3.625107,-3.143945,-1.633215,0,1,2,"Regular Play","",1,1,1,1,"Player_3533",3773010,"AM","Team_24",52,39.1,0.0309840380226968,0,1,"Non-High Risk",TRUE
0,56.5,37.8,17.80899,15.19971,-4.490024,2.140109,0,1,0,"Regular Play","",1,1,0,1,"Player_5208",3773010,"DM","Team_24",46.9,52.8,0.0544341103616883,0,2,"Non-High Risk",TRUE
0,46.9,52.8,17.56161,16.59539,10.78168,1.34101,0,0,1,"Regular Play","",1,1,1,0,"Player_3502",3773010,"CB","Team_24",50.9,69.9,0.0321760835291141,0,4,"Non-High Risk",TRUE
0,50.1,70.3,15.0333,12.45927,22.05749,0.576933,0,0,1,"Regular Play","",0,1,1,1,"Player_3664",3773010,"FB","Team_24",62.7,78.5,0.0842216330536695,0,1,"Non-High Risk",TRUE
0,62.7,78.5,15.16377,11.74396,-31.32558,-2.698591,0,1,1,"Regular Play","",0,1,1,1,"Player_3525",3773010,"WG","Team_24",49,72,0.110078826529248,0,1,"Non-High Risk",TRUE
0,49,72,12.53994,7.9798,-12.37493,-2.087964,0,1,0,"Regular Play","",0,1,1,1,"Player_3664",3773010,"FB","Team_24",42.8,61.1,0.066279062306712,0,3,"Non-High Risk",TRUE
0,48,47.9,24.45179,18.40012,-26.66229,-1.714428,0,0,1,"Regular Play","",1,1,1,0,"Player_3502",3773010,"CB","Team_24",44.5,23.7,0.0465829084549007,0,2,"Non-High Risk",TRUE
0,43.7,22.8,56.16778,22.08906,17.2603,-0.2721858,0,0,1,"Regular Play","",1,1,0,0,"Player_3247",3773010,"CB","Team_24",97.8,7.7,0.248466606775098,0,2,"Non-High Risk",TRUE
0,88.8,26.5,18.94228,11.18691,-39.61703,-1.330939,0,2,0,"Regular Play","",1,1,1,1,"Player_3629",3773010,"WG","Team_24",93.3,8.1,0.0736817048670272,0,5,"Non-High Risk",TRUE
0,83.7,24.3,28.73273,19.37906,10.63663,2.274893,1,0,2,"Regular Play","",1,1,1,1,"Player_3567",3773010,"AM","Team_24",65.1,46.2,0.104156866854949,0,3,"Non-High Risk",TRUE
0,93.7,62.6,15.7191,9.071522,-9.533439,1.267152,0,1,2,"Regular Play","",1,1,1,0,"Player_3502",3773010,"CB","Team_24",98.4,77.6,0.0316521403740273,0,4,"Non-High Risk",TRUE
0,69.6,69.9,8.53815,8.741467,6.661005,-1.249046,0,1,0,"Regular Play","",0,1,1,1,"Player_5208",3773010,"DM","Team_24",72.3,61.8,0.0545160545802193,0,3,"Non-High Risk",TRUE
0,72.3,61.8,8.321658,6.892739,-21.72329,2.570255,0,1,1,"Regular Play","",1,1,1,1,"Player_3502",3773010,"CB","Team_24",65.3,66.3,0.017256086613155,0,5,"Non-High Risk",TRUE
0,65.3,66.3,18.20687,16.8598,50.65048,-0.02746562,0,1,0,"Regular Play","",1,1,1,1,"Player_5208",3773010,"DM","Team_24",83.5,65.8,0.0868649398288291,0,5,"Non-High Risk",TRUE
0,83.5,65.8,14.72005,12.06963,-58.73528,2.21158,0,2,1,"Regular Play","",0,1,1,1,"Player_3525",3773010,"WG","Team_24",74.7,77.6,0.0672296385967198,0,1,"Non-High Risk",TRUE
0,74.7,77.6,8.041144,11.40743,11.21223,-1.383156,0,1,0,"Regular Play","",0,1,1,1,"Player_3664",3773010,"FB","Team_24",76.2,69.7,0.0882606955320523,0,3,"Non-High Risk",TRUE
0,76.2,70.3,6.935416,6.207928,-23.29537,2.396988,0,2,1,"Regular Play","",0,1,1,1,"Player_3525",3773010,"WG","Team_24",71.1,75,0.0532953610261547,0,1,"Non-High Risk",TRUE
0,70,75,19.2463,15.66534,-40.55125,-2.319446,0,1,0,"Regular Play","",0,1,1,1,"Player_3664",3773010,"FB","Team_24",56.9,60.9,0.108570343811023,0,5,"Non-High Risk",TRUE
0,67.8,40.4,17.94492,12.62454,-40.91554,-2.237704,0,1,3,"Regular Play","",1,1,1,1,"Player_3502",3773010,"CB","Team_24",56.7,26.3,0.0602592246131423,0,4,"Non-High Risk",TRUE
0,56.7,26.3,23.34031,13.91611,-10.84972,-0.9221539,0,0,0,"Regular Play","",1,1,0,0,"Player_3247",3773010,"CB","Team_24",70.8,7.7,0.0513021278365383,0,1,"Non-High Risk",TRUE
0,65.3,10,33.70059,18.90037,3.164778,2.274273,1,0,1,"Regular Play","",1,1,0,0,"Player_3655",3773010,"FB","Team_24",43.5,35.7,0.148340076783626,0,5,"Non-High Risk",TRUE
0,41.5,35,20.37891,10.42687,-18.35172,2.623055,0,1,0,"Regular Play","",1,1,0,0,"Player_3247",3773010,"CB","Team_24",23.8,45.1,0.0281650994780373,0,2,"Non-High Risk",TRUE
0,38.3,41.2,13.05067,7.332826,-12.85321,-1.83436,0,0,1,"Regular Play","",1,1,0,1,"Player_3502",3773010,"CB","Team_24",34.9,28.6,0.0323754621077595,0,4,"Non-High Risk",TRUE
0,34.9,28.6,22.15513,15.79256,-4.984471,-1.066767,0,0,0,"Regular Play","",1,1,1,0,"Player_3247",3773010,"CB","Team_24",45.6,9.2,0.0359990032176605,0,3,"Non-High Risk",TRUE
0,49.9,7.7,42.38974,24.22222,36.89875,0.2747352,0,0,1,"Regular Play","",1,1,0,1,"Player_3655",3773010,"FB","Team_24",90.7,19.2,0.333519162235926,0,5,"Non-High Risk",TRUE
0,111.9,20.3,7.211103,14.65996,14.49138,1.626295,1,0,2,"Regular Play","",1,0,0,1,"Player_3629",3773010,"WG","Team_24",111.5,27.5,0.163120123170511,0,5,"Non-High Risk",TRUE
0,117,28.6,6.935416,8.959039,14.46949,2.396988,1,0,5,"Regular Play","",1,0,0,1,"Player_3655",3773010,"FB","Team_24",111.9,33.3,0.181658495095914,0,4,"Non-High Risk",TRUE
0,8.2,43.8,15.25549,11.74523,14.3192,0.575276,0,2,1,"Regular Play","",0,1,0,1,"Player_3663",3773010,"CB","Team_34",21,52.1,0.158069806804879,0,3,"Non-High Risk",TRUE
0,35.1,52.1,27.78525,13.76038,33.01999,0.6629371,0,0,1,"Regular Play","",1,1,0,1,"Player_3583",3773010,"DM","Team_34",57,69.2,0.093607710903354,0,3,"Non-High Risk",TRUE
0,63.2,69.7,11.61077,12.44274,-3.844934,-1.613873,0,1,0,"Regular Play","",0,1,1,1,"Player_3661",3773010,"ST","Team_34",62.7,58.1,0.121270690966178,0,1,"Non-High Risk",TRUE
0,64.9,56.8,41.38418,18.96752,-20.20011,-1.021674,0,1,2,"Regular Play","",0,1,1,1,"Player_3583",3773010,"DM","Team_34",86.5,21.5,0.243717005935901,0,4,"Non-High Risk",TRUE
0,85.4,23.5,29.67238,14.16184,57.47371,1.374062,0,1,1,"Regular Play","",1,1,0,1,"Player_3505",3773010,"ST","Team_34",91.2,52.6,0.263271525547848,0,4,"Non-High Risk",TRUE
0,89.9,74.6,26.91561,15.58304,-154.3925,-3.014934,0,1,0,"Regular Play","",0,1,1,0,"Player_3583",3773010,"DM","Team_34",63.2,71.2,0.033345493404258,0,2,"Non-High Risk",TRUE
0,63.8,71.2,21.63007,16.42699,25.21855,-0.8967774,0,0,1,"Regular Play","",0,1,1,0,"Player_4620",3773010,"FB","Team_34",77.3,54.3,0.173475934784592,0,1,"Non-High Risk",TRUE
0,78.1,55.5,8.544004,13.35418,28.34966,0.2847304,0,1,2,"Regular Play","",0,1,1,1,"Player_9607",3773010,"DM","Team_34",86.3,57.9,0.111427624689179,0,3,"Non-High Risk",TRUE
1,79,52.8,35.37471,15.20952,-18.5968,-0.614663,0,2,2,"Regular Play","",1,1,1,1,"Player_10967",3773010,"WG","Team_34",107.9,32.4,0.206226587331177,0,2,"Non-High Risk",FALSE
0,104.7,30.1,7.62168,14.51223,14.80617,2.235292,2,0,3,"Regular Play","Recovery",1,0,0,1,"Player_3505",3773010,"ST","Team_34",100,36.1,0.509372187625601,1,2,"High Risk",FALSE
0,28.9,40.4,23.45805,20.49352,24.78717,0.8880662,0,0,2,"Regular Play","",0,1,1,1,"Player_5208",3773010,"DM","Team_24",43.7,58.6,0.129345126913559,0,2,"Non-High Risk",TRUE
1,72.8,36.7,15.74865,13.79379,8.013803,-0.3297825,1,0,4,"Regular Play","",1,1,0,0,"Player_3525",3773010,"WG","Team_24",87.7,31.6,0.148549316842579,0,2,"Non-High Risk",FALSE
0,32.8,48.5,14.1651,5.632156,14.48504,0.9004655,1,0,3,"Regular Play","",1,1,1,1,"Player_4620",3773010,"FB","Team_34",41.6,59.6,0.0596254883695226,0,1,"Non-High Risk",TRUE
1,41.3,59.8,13.72334,7.938439,20.89832,-0.05832792,1,0,1,"Regular Play","",0,0,1,1,"Player_10967",3773010,"WG","Team_34",55,59,0.128417673684128,0,5,"Non-High Risk",FALSE
0,69.3,19.4,7.3,7.082648,10.27381,1.570796,0,0,0,"Regular Play","",1,1,0,0,"Player_3655",3773010,"FB","Team_24",69.3,26.7,0.0306358504543842,0,1,"Non-High Risk",TRUE
0,69.3,26.7,12.62894,14.48424,22.92847,1.206465,0,0,1,"Regular Play","",1,1,1,1,"Player_5208",3773010,"DM","Team_24",73.8,38.5,0.0331093198689879,0,4,"Non-High Risk",TRUE
0,73.8,38.5,5.547071,8.834548,-13.13447,-2.653756,0,2,0,"Regular Play","",0,1,1,1,"Player_3533",3773010,"AM","Team_24",68.9,35.9,0.0860353131190491,0,1,"Non-High Risk",TRUE
0,70.2,47.7,29.51339,16.98186,58.06503,0.9978302,0,1,2,"Regular Play","",1,1,1,0,"Player_5208",3773010,"DM","Team_24",86.2,72.5,0.153005150818463,0,3,"Non-High Risk",TRUE
0,89.5,72.5,8.640602,8.551715,-24.54771,-1.987845,0,1,0,"Regular Play","",0,1,1,1,"Player_3664",3773010,"FB","Team_24",86,64.6,0.0644680938746097,0,1,"Non-High Risk",TRUE
0,87.5,62.6,24.88715,23.6946,-113.3167,-1.372613,0,0,1,"Regular Play","",1,1,1,0,"Player_5208",3773010,"DM","Team_24",92.4,38.2,0.0395055796178291,0,3,"Non-High Risk",TRUE
0,85.2,17.7,22.95321,16.22609,-29.04059,-2.868081,0,1,1,"From Throw In","",1,1,1,0,"Player_3629",3773010,"WG","Team_24",63.1,11.5,0.141710204558994,0,3,"Non-High Risk",TRUE
0,63.1,11.5,15.33786,13.55155,3.746516,-0.3114416,0,0,0,"From Throw In","",1,1,0,0,"Player_3247",3773010,"CB","Team_24",77.7,6.8,0.0547946506094684,0,5,"Non-High Risk",TRUE
0,77.7,7.2,16.58463,11.03496,0.9481133,2.61048,0,1,0,"From Throw In","",1,1,0,0,"Player_3655",3773010,"FB","Team_24",63.4,15.6,0.0886376479550369,0,1,"Non-High Risk",TRUE
0,67,20.5,7.443118,9.166886,-5.768143,-1.034985,0,1,1,"From Throw In","",1,1,1,0,"Player_3247",3773010,"CB","Team_24",70.8,14.1,0.0439033430660423,0,1,"Non-High Risk",TRUE
0,70.8,14.1,10.20686,7.763719,-6.711206,-0.8547313,0,0,0,"From Throw In","",1,1,1,1,"Player_3567",3773010,"AM","Team_24",77.5,6.4,0.0243580314057141,0,5,"Non-High Risk",TRUE
0,75.8,5.7,25.3243,17.83372,8.975706,2.328269,0,1,0,"From Throw In","",1,1,0,0,"Player_3655",3773010,"FB","Team_24",58.4,24.1,0.154053846821795,0,2,"Non-High Risk",TRUE
0,68.3,26.5,18.34475,18.64765,-26.79922,-1.445089,0,1,1,"From Throw In","",1,1,1,0,"Player_3247",3773010,"CB","Team_24",70.6,8.3,0.0764139905778413,0,4,"Non-High Risk",TRUE
1,70.6,8.3,32.65854,19.61017,35.14268,0.5225642,0,0,0,"From Throw In","",1,1,0,1,"Player_3655",3773010,"FB","Team_24",98.9,24.6,0.284186388182548,0,3,"Non-High Risk",FALSE
0,54.8,17.3,11.95199,9.408421,-2.601379,-0.8031478,0,1,1,"From Throw In","Recovery",1,1,1,0,"Player_3247",3773010,"CB","Team_24",63.1,8.7,0.127154982224238,0,5,"Non-High Risk",TRUE
1,63.1,8.7,34.69135,16.3253,46.23862,1.25725,1,0,2,"From Throw In","",1,1,0,0,"Player_3655",3773010,"FB","Team_24",73.8,41.7,0.304979941504988,0,2,"Non-High Risk",FALSE
0,35.1,6.1,36.0612,16.4003,22.43202,-0.0582673,0,0,1,"Regular Play","",1,1,0,0,"Player_3627",3773010,"FB","Team_34",71.1,4,0.152094094851508,0,4,"Non-High Risk",TRUE
0,28.1,75.2,14.80979,11.32326,19.60684,0.1218424,0,1,0,"From Counter","Recovery",0,1,1,0,"Player_3502",3773010,"CB","Team_24",42.8,77,0.10995944918558,0,5,"Non-High Risk",TRUE
0,42.8,77,6.105735,6.162554,-4.458539,-2.122451,0,1,0,"From Counter","",0,1,1,1,"Player_3664",3773010,"FB","Team_24",39.6,71.8,0.0312203378565496,0,5,"Non-High Risk",TRUE
0,54.6,59.8,16.32483,15.81593,32.28277,0.4773454,0,0,2,"From Counter","",1,1,0,1,"Player_5208",3773010,"DM","Team_24",69.1,67.3,0.0460877451719957,0,2,"Non-High Risk",TRUE
1,80,65,19.76082,19.84124,69.92971,-0.1626528,0,2,1,"From Counter","",1,1,1,1,"Player_3533",3773010,"AM","Team_24",99.5,61.8,0.168449288235983,0,5,"Non-High Risk",FALSE
0,20.2,21.3,10.36002,17.10164,3.925064,-0.6415706,0,0,3,"Regular Play","",1,1,0,1,"Player_3627",3773010,"FB","Team_34",28.5,15.1,0.104654107637705,0,3,"Non-High Risk",TRUE
0,25.9,17.9,3.405877,6.18588,1.711034,1.629552,0,2,1,"Regular Play","",1,1,0,1,"Player_5111",3773010,"WG","Team_34",25.7,21.3,0.0504937023374087,0,5,"Non-High Risk",TRUE
0,26.2,21.8,11.57411,5.397569,-11.96103,-2.967922,0,1,1,"Regular Play","",1,1,1,1,"Player_9607",3773010,"DM","Team_34",14.8,19.8,0.0275055985825177,0,2,"Non-High Risk",TRUE
0,15,20,42.01047,21.04551,23.40332,-0.2946488,1,0,3,"Regular Play","",1,1,1,0,"Player_3663",3773010,"CB","Team_34",55.2,7.8,0.211344098111209,0,4,"Non-High Risk",TRUE
1,55.2,7.8,25.44013,8.387251,31.19964,0.6403565,0,1,1,"Regular Play","",1,1,0,1,"Player_3505",3773010,"ST","Team_34",75.6,23,0.148033777501983,0,4,"Non-High Risk",FALSE
0,44.5,57.1,28.67752,16.96182,-47.97178,-2.615526,0,1,0,"Regular Play","Recovery",1,1,0,0,"Player_3247",3773010,"CB","Team_24",19.7,42.7,0.264891846661223,0,3,"Non-High Risk",TRUE
0,41.3,24.1,12.12642,8.315208,2.375659,-0.7095207,0,0,0,"Regular Play","",1,1,0,1,"Player_3247",3773010,"CB","Team_24",50.5,16.2,0.0291240042853962,0,1,"Non-High Risk",TRUE
0,54.6,12.6,16.97793,17.75891,4.076386,-0.4056652,0,0,0,"Regular Play","",1,1,0,1,"Player_3567",3773010,"AM","Team_24",70.2,5.9,0.0642134548748012,0,5,"Non-High Risk",TRUE
0,71.1,5.9,10.76476,14.06963,6.59952,2.184566,0,0,1,"Regular Play","",1,1,0,1,"Player_3655",3773010,"FB","Team_24",64.9,14.7,0.0562290608106856,0,1,"Non-High Risk",TRUE
1,63.8,15.8,52.41088,24.91461,80.22563,1.036267,0,0,2,"Regular Play","",1,1,0,1,"Player_3567",3773010,"AM","Team_24",90.5,60.9,0.419049556488153,0,4,"Non-High Risk",FALSE
0,29.6,19.2,13.71167,9.12318,10.55887,-0.1759396,0,0,0,"Regular Play","Recovery",1,1,0,0,"Player_3627",3773010,"FB","Team_34",43.1,16.8,0.121994318199468,0,4,"Non-High Risk",TRUE
0,47.5,3.1,6.992138,8.712847,7.251005,1.280709,0,0,0,"Regular Play","",1,1,0,0,"Player_3627",3773010,"FB","Team_34",49.5,9.8,0.0243216141001282,0,5,"Non-High Risk",TRUE
0,47.5,13,22.65921,18.5185,24.67049,1.20996,0,0,2,"Regular Play","",1,1,1,0,"Player_9607",3773010,"DM","Team_34",55.5,34.2,0.0535431596164971,0,5,"Non-High Risk",TRUE
0,55.9,35.7,33.54773,17.8684,42.82826,1.087151,0,1,2,"Regular Play","",1,1,1,1,"Player_3583",3773010,"DM","Team_34",71.5,65.4,0.156299487399657,0,3,"Non-High Risk",TRUE
0,70.9,69.7,8.683317,8.556771,-24.48745,-2.885441,1,0,2,"Regular Play","",0,0,1,1,"Player_10967",3773010,"WG","Team_34",62.5,67.5,0.141175318253465,0,2,"Non-High Risk",TRUE
0,71.7,63.9,31.38296,39.30667,9.69488,-0.8462709,0,0,3,"Regular Play","",1,1,1,1,"Player_4620",3773010,"FB","Team_34",92.5,40.4,0.506389130027053,1,3,"High Risk",FALSE
0,35.3,47.7,27.48709,19.83054,14.59541,1.301992,0,0,0,"From Free Kick","",1,1,1,0,"Player_3502",3773010,"CB","Team_24",42.6,74.2,0.0735316590198021,0,5,"Non-High Risk",TRUE
0,55,71.2,20.31945,14.80271,-25.08557,-2.074071,0,1,0,"From Free Kick","",1,1,1,1,"Player_3664",3773010,"FB","Team_24",45.2,53.4,0.0887999330082156,0,2,"Non-High Risk",TRUE
0,47.3,46.2,34.31982,16.59918,-20.56014,-1.272083,0,0,1,"From Free Kick","",1,1,1,0,"Player_3502",3773010,"CB","Team_24",57.4,13.4,0.0831322895617123,0,2,"Non-High Risk",TRUE
0,63.4,23.1,20.79351,23.07744,-11.73906,-0.8705162,0,0,1,"From Free Kick","",1,1,0,0,"Player_3247",3773010,"CB","Team_24",76.8,7.2,0.14601442797858,0,1,"Non-High Risk",TRUE
0,70,4.9,14.23025,11.04761,8.139258,2.176341,0,0,1,"From Free Kick","",1,1,0,1,"Player_3655",3773010,"FB","Team_24",61.9,16.6,0.0904791033027419,0,4,"Non-High Risk",TRUE
1,61.9,16.9,58.22688,13.20395,44.95228,0.3396737,0,0,0,"From Free Kick","",1,1,1,1,"Player_3247",3773010,"CB","Team_24",116.8,36.3,0.17595967523097,0,2,"Non-High Risk",FALSE
0,43.3,10.6,7.902531,7.684858,-6.769589,-1.596107,0,1,0,"Regular Play","",1,1,1,1,"Player_5111",3773010,"WG","Team_34",43.1,2.7,0.0295187038863573,0,3,"Non-High Risk",TRUE
0,41.8,5.1,39.13694,12.18926,-1.633072,2.170847,1,0,1,"Regular Play","",1,1,0,0,"Player_3627",3773010,"FB","Team_34",19.7,37.4,0.122072432729052,0,1,"Non-High Risk",TRUE
0,19.7,37.8,11.45862,8.434158,-11.241,2.975009,0,1,0,"Regular Play","",1,1,1,0,"Player_3663",3773010,"CB","Team_34",8.4,39.7,0.0139163828590477,0,5,"Non-High Risk",TRUE
1,76.6,17.3,9.364828,5.77025,-14.16347,-2.615824,1,0,2,"Regular Play","",0,0,0,1,"Player_3505",3773010,"ST","Team_34",68.5,12.6,0.192497870032952,0,5,"Non-High Risk",FALSE
0,51.6,67.5,10.30194,21.13579,20.84157,-0.01941504,1,0,2,"Regular Play","Interception",0,1,1,1,"Player_3502",3773010,"CB","Team_24",61.9,67.3,0.218018561006725,0,5,"Non-High Risk",TRUE
0,48,20.9,19.67867,19.19003,23.73353,1.095786,0,0,0,"Regular Play","",1,1,1,0,"Player_3663",3773010,"CB","Team_34",57,38.4,0.0469589041583042,0,4,"Non-High Risk",TRUE
0,55.5,39.5,17.88854,24.36663,-3.019546,2.034444,0,1,1,"Regular Play","",0,1,1,1,"Player_3583",3773010,"DM","Team_34",47.5,55.5,0.124241242710778,0,4,"Non-High Risk",TRUE
0,47.5,55.5,7,11.14078,-3.183969,-1.570796,0,1,1,"Regular Play","",0,1,1,1,"Player_4620",3773010,"FB","Team_34",47.5,48.5,0.086096909603801,0,2,"Non-High Risk",TRUE
0,48,48.7,20.40833,22.86379,22.67242,1.030377,0,2,0,"Regular Play","",0,1,1,1,"Player_3583",3773010,"DM","Team_34",58.5,66.2,0.184292743287648,0,2,"Non-High Risk",TRUE
0,59.3,66.5,9.433981,6.25019,-20.51376,3.056691,0,1,0,"Regular Play","",0,1,1,1,"Player_3661",3773010,"ST","Team_34",49.9,67.3,0.036632817740538,0,2,"Non-High Risk",TRUE
1,49.9,67.3,62.34846,15.54936,84.24103,-0.06902202,0,1,0,"Regular Play","",0,1,1,1,"Player_4620",3773010,"FB","Team_34",112.1,63,0.564560274179554,1,5,"High Risk",TRUE
0,75.1,61.1,10.0449,6.285463,32.65638,0.1700586,0,1,0,"Regular Play","Recovery",0,1,1,0,"Player_3583",3773010,"DM","Team_34",85,62.8,0.125978789066541,0,4,"Non-High Risk",TRUE
0,85.4,63.9,5.069517,10.35584,25.2691,0.2593317,1,0,3,"Regular Play","",0,1,1,1,"Player_10967",3773010,"WG","Team_34",90.3,65.2,0.118795633896288,0,5,"Non-High Risk",TRUE
0,86.3,65.4,18.80904,10.90423,-89.26218,-2.356194,0,0,3,"Regular Play","",0,1,0,1,"Player_3661",3773010,"ST","Team_34",73,52.1,0.151397996758353,0,3,"Non-High Risk",TRUE
0,72.4,51.9,17.7395,10.62435,-48.74377,-2.735961,0,1,1,"Regular Play","",1,1,1,0,"Player_3583",3773010,"DM","Team_34",56.1,44.9,0.0346946336259884,0,3,"Non-High Risk",TRUE
0,56.1,42.9,20.13082,7.758678,-9.267177,-1.178298,0,0,0,"Regular Play","",1,1,1,0,"Player_3663",3773010,"CB","Team_34",63.8,24.3,0.0220974778546745,0,2,"Non-High Risk",TRUE
0,64.4,22.8,35.84201,16.1465,-10.97164,-0.6328988,1,0,3,"Regular Play","",0,0,1,1,"Player_5111",3773010,"WG","Team_34",93.3,1.6,0.357040748081531,0,1,"Non-High Risk",TRUE
1,111.9,10,4.751842,30.85411,7.823927,1.422947,0,1,2,"Regular Play","",1,1,0,0,"Player_5111",3773010,"WG","Team_34",112.6,14.7,0.200949463901106,0,3,"Non-High Risk",FALSE
0,38.1,68.2,14.93051,10.15593,17.02663,0.681017,0,0,1,"From Keeper","",0,1,1,1,"Player_3525",3773010,"WG","Team_24",49.7,77.6,0.0711479064637325,0,5,"Non-High Risk",TRUE
0,53.9,77.2,16.44019,10.18658,-32.57466,-2.970444,1,0,1,"From Keeper","",0,1,1,1,"Player_4747",3773010,"ST","Team_24",37.7,74.4,0.111862301546882,0,5,"Non-High Risk",TRUE
0,37.3,73.5,14.46409,15.07249,22.0755,-0.280199,0,0,0,"From Keeper","",0,1,1,1,"Player_3664",3773010,"FB","Team_24",51.2,69.5,0.0844053555173724,0,5,"Non-High Risk",TRUE
0,51.2,69.5,16.85823,10.62337,-24.44495,-2.297439,0,1,1,"From Keeper","",1,1,1,1,"Player_3533",3773010,"AM","Team_24",40,56.9,0.0448010982351863,0,2,"Non-High Risk",TRUE
